id,codigo_curso,area_basica,area_avaliacao,situacao,inicio,nota,universidade,cep,cidade,doutorado,mestrado,info_doutorado,info_mestrado
1407,ADMINISTRAÇÃO (33007012008P2),ADMINISTRAÇÃO,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",EM FUNCIONAMENTO,2002,3,UNIVERSIDADE METODISTA DE PIRACICABA,13400901,Piracicaba,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33007012008F5'}"
1408,BIOTECNOLOGIA (33008019005P0),BIOTECNOLOGIA,BIOTECNOLOGIA,EM FUNCIONAMENTO,2000,4,UNIVERSIDADE DE MOGI DAS CRUZES,05780911,Mogi das Cruzes,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33008019005D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33008019005M0'}"
1409,ENGENHARIA BIOMÉDICA (33008019006P6),ENGENHARIA BIOMÉDICA,ENGENHARIAS IV,EM FUNCIONAMENTO,2000,3,UNIVERSIDADE DE MOGI DAS CRUZES,05780911,Mogi das Cruzes,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33008019006M6'}"
1410,CIÊNCIAS BIOLÓGICAS (BIOLOGIA MOLECULAR) (33009015001P0),BIOLOGIA MOLECULAR,CIÊNCIAS BIOLÓGICAS II,EM FUNCIONAMENTO,1970,7,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33009015001D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33009015001M0'}"
1411,FARMACOLOGIA (33009015002P7),FARMACOLOGIA,CIÊNCIAS BIOLÓGICAS II,EM FUNCIONAMENTO,1970,6,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33009015002D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33009015002M7'}"
1412,MICROBIOLOGIA E IMUNOLOGIA (33009015003P3),MICROBIOLOGIA,CIÊNCIAS BIOLÓGICAS III,EM FUNCIONAMENTO,1971,7,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33009015003D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33009015003M3'}"
1414,PATOLOGIA (33009015006P2),ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA,MEDICINA II,EM FUNCIONAMENTO,1978,4,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33009015006D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33009015006M2'}"
1415,MEDICINA (CARDIOLOGIA) (33009015007P9),CARDIOLOGIA,MEDICINA I,EM FUNCIONAMENTO,1975,4,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33009015007D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33009015007M9'}"
1417,Ciência Cirúrgica Interdisciplinar (33009015009P1),CIRURGIA,MEDICINA III,EM FUNCIONAMENTO,1973,4,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33009015009D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33009015009M1'}"
1419,Medicina (Endocrinologia e Metabologia) (33009015011P6),ENDOCRINOLOGIA,MEDICINA I,EM FUNCIONAMENTO,1973,5,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33009015011D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33009015011M6'}"
1420,GASTROENTEROLOGIA (33009015012P2),GASTROENTEROLOGIA,MEDICINA I,EM FUNCIONAMENTO,1976,3,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33009015012M2'}"
1421,MEDICINA (OBSTETRÍCIA) (33009015013P9),GINECOLOGIA E OBSTETRÍCIA,MEDICINA III,EM FUNCIONAMENTO,1979,4,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33009015013D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33009015013M9'}"
1422,MEDICINA (GINECOLOGIA) (33009015014P5),GINECOLOGIA E OBSTETRÍCIA,MEDICINA III,EM FUNCIONAMENTO,1977,5,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33009015014D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33009015014M5'}"
1423,Medicina (Hematologia e Oncologia) (33009015015P1),HEMATOLOGIA,MEDICINA II,EM FUNCIONAMENTO,1976,5,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33009015015D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33009015015M1'}"
1424,MEDICINA (NEFROLOGIA) (33009015016P8),NEFROLOGIA,MEDICINA I,EM FUNCIONAMENTO,1974,6,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33009015016D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33009015016M8'}"
1427,PEDIATRIA E CIÊNCIAS APLICADAS À PEDIATRIA (33009015019P7),PEDIATRIA,MEDICINA II,EM FUNCIONAMENTO,1980,5,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33009015019D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33009015019M7'}"
1428,MEDICINA (PNEUMOLOGIA) (33009015020P5),PNEUMOLOGIA,MEDICINA I,EM FUNCIONAMENTO,1973,5,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33009015020D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33009015020M5'}"
1429,MEDICINA (UROLOGIA) (33009015021P1),CIRURGIA UROLÓGICA,MEDICINA III,EM FUNCIONAMENTO,1978,4,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33009015021D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33009015021M1'}"
1432,Oftalmologia e Ciências Visuais (33009015024P0),OFTALMOLOGIA,MEDICINA III,EM FUNCIONAMENTO,1980,7,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33009015024D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33009015024M0'}"
1434,DISTÚRBIOS DA COMUNICAÇÃO HUMANA (FONOAUDIOLOGIA) (33009015026P3),FONOAUDIOLOGIA,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",EM FUNCIONAMENTO,1982,5,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33009015026D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33009015026M3'}"
1436,MEDICINA (RADIOLOGIA CLÍNICA) (33009015029P2),RADIOLOGIA MÉDICA,MEDICINA II,EM FUNCIONAMENTO,1982,4,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33009015029D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33009015029M2'}"
1437,INFECTOLOGIA (33009015030P0),DOENÇAS INFECCIOSAS E PARASITÁRIAS,MEDICINA II,EM FUNCIONAMENTO,1983,6,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33009015030D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33009015030M0'}"
1438,CIÊNCIAS DA SAÚDE APLICADAS À REUMATOLOGIA (33009015031P7),REUMATOLOGIA,MEDICINA II,EM FUNCIONAMENTO,1984,5,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33009015031D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33009015031M7'}"
1439,PSIQUIATRIA E PSICOLOGIA MÉDICA (33009015032P3),PSIQUIATRIA,MEDICINA II,EM FUNCIONAMENTO,1984,7,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33009015032D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33009015032M3'}"
1440,PSICOBIOLOGIA (33009015033P0),PSIQUIATRIA,MEDICINA II,EM FUNCIONAMENTO,1986,7,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33009015033D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33009015033M0'}"
1441,BIOLOGIA ESTRUTURAL E FUNCIONAL (33009015034P6),BIOLOGIA GERAL,CIÊNCIAS BIOLÓGICAS I,EM FUNCIONAMENTO,1988,5,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33009015034D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33009015034M6'}"
1442,ENFERMAGEM (33009015035P2),ENFERMAGEM,ENFERMAGEM,EM FUNCIONAMENTO,1986,6,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33009015035D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33009015035M2'}"
1444,CIRURGIA TRANSLACIONAL (33009015038P1),CIRURGIA,MEDICINA III,EM FUNCIONAMENTO,1990,6,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33009015038D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33009015038M1'}"
1446,NUTRIÇÃO (33009015041P2),NUTRIÇÃO,NUTRIÇÃO,EM FUNCIONAMENTO,1991,6,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33009015041D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33009015041M2'}"
1449,Saúde Baseada em Evidências (33009015045P8),CLÍNICA MÉDICA,MEDICINA I,EM FUNCIONAMENTO,1996,5,UNIVERSIDADE FEDERAL DE SÃO PAULO,04021001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33009015045D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33009015045M8'}"
1461,COMPUTAÇÃO APLICADA (33010013002P1),"ENGENHARIA, TECNOLOGIA E GESTÃO",INTERDISCIPLINAR,EM FUNCIONAMENTO,1968,5,INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS,12227010,São José dos Campos,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33010013002D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33010013002M1'}"
1462,METEOROLOGIA (33010013003P8),GEOCIÊNCIAS,GEOCIÊNCIAS,EM FUNCIONAMENTO,1968,6,INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS,12227010,São José dos Campos,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33010013003D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33010013003M8'}"
1464,SENSORIAMENTO REMOTO (33010013005P0),SENSORIAMENTO REMOTO,GEOCIÊNCIAS,EM FUNCIONAMENTO,1972,7,INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS,12227010,São José dos Campos,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33010013005D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33010013005M0'}"
1465,GEOFÍSICA ESPACIAL (33010013008P0),GEOCIÊNCIAS,GEOCIÊNCIAS,EM FUNCIONAMENTO,1994,6,INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS,12227010,São José dos Campos,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33010013008D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33010013008M0'}"
1466,ENGENHARIA E TECNOLOGIA ESPACIAIS (33010013009P6),ENGENHARIA AEROESPACIAL,ENGENHARIAS III,EM FUNCIONAMENTO,,,INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS,12227010,São José dos Campos,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '2', 'codigo': '33010013009D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '2', 'codigo': '33010013009M6'}"
1467,ASTROFÍSICA (33010013010P4),ASTRONOMIA,ASTRONOMIA / FÍSICA,EM FUNCIONAMENTO,1994,4,INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS,12227010,São José dos Campos,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33010013010D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33010013010M4'}"
1468,FÍSICA (33011010001P5),FÍSICA,ASTRONOMIA / FÍSICA,EM FUNCIONAMENTO,1961,4,INSTITUTO TECNOLÓGICO DE AERONÁUTICA,12228900,São José dos Campos,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33011010001D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33011010001M5'}"
1469,ENGENHARIA ELETRÔNICA E COMPUTAÇÃO (33011010005P0),ENGENHARIA ELÉTRICA,ENGENHARIAS IV,EM FUNCIONAMENTO,1961,4,INSTITUTO TECNOLÓGICO DE AERONÁUTICA,12228900,São José dos Campos,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33011010005D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33011010005M0'}"
1471,ENGENHARIA AERONÂUTICA E MECÂNICA (33011010008P0),ENGENHARIA AEROESPACIAL,ENGENHARIAS III,EM FUNCIONAMENTO,1961,6,INSTITUTO TECNOLÓGICO DE AERONÁUTICA,12228900,São José dos Campos,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33011010008D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33011010008M0'}"
1472,ENGENHARIA DE INFRA-ESTRUTURA AERONÁUTICA (33011010009P6),ENGENHARIA DE TRANSPORTES,ENGENHARIAS I,EM FUNCIONAMENTO,1992,5,INSTITUTO TECNOLÓGICO DE AERONÁUTICA,12228900,São José dos Campos,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33011010009D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33011010009M6'}"
1473,ADMINISTRAÇÃO DE EMPRESAS (33014019001P0),ADMINISTRAÇÃO,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",EM FUNCIONAMENTO,1974,7,FUNDAÇÃO GETÚLIO VARGAS (SP),01313902,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33014019001D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33014019001M0'}"
1474,ECONOMIA DE EMPRESAS (33014019002P7),ECONOMIA,ECONOMIA,EM FUNCIONAMENTO,1988,7,FUNDAÇÃO GETÚLIO VARGAS (SP),01313902,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33014019002D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33014019002M7'}"
1475,ADMINISTRAÇÃO PÚBLICA E GOVERNO (33014019003P3),ADMINISTRAÇÃO,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",EM FUNCIONAMENTO,1990,6,FUNDAÇÃO GETÚLIO VARGAS (SP),01313902,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33014019003D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33014019003M3'}"
1476,FÍSICA (33015015001P7),FÍSICA,ASTRONOMIA / FÍSICA,EM FUNCIONAMENTO,1971,7,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - INSTITUTO DE FÍSICA TEÓRICA,01140070,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33015015001D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33015015001M7'}"
1478,CIÊNCIAS DA RELIGIÃO (33017018001P0),TEOLOGIA,CIÊNCIAS DA RELIGIÃO E TEOLOGIA,EM FUNCIONAMENTO,1979,5,UNIVERSIDADE METODISTA DE SÃO PAULO,09640000,São Bernardo do Campo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33017018001D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33017018001M0'}"
1479,PSICOLOGIA DA SAÚDE (33017018002P6),PSICOLOGIA,PSICOLOGIA,EM FUNCIONAMENTO,1978,4,UNIVERSIDADE METODISTA DE SÃO PAULO,09640000,São Bernardo do Campo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33017018002D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33017018002M6'}"
1480,COMUNICAÇÃO SOCIAL (33017018004P9),COMUNICAÇÃO,COMUNICAÇÃO E INFORMAÇÃO,EM FUNCIONAMENTO,1978,4,UNIVERSIDADE METODISTA DE SÃO PAULO,09640000,São Bernardo do Campo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33017018004D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33017018004M9'}"
1483,EDUCAÇÃO (33017018007P8),EDUCAÇÃO,EDUCAÇÃO,EM FUNCIONAMENTO,1999,3,UNIVERSIDADE METODISTA DE SÃO PAULO,09640000,São Bernardo do Campo,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33017018007M8'}"
1485,PESQUISA EM CIRURGIA (33019010003P5),CIRURGIA,MEDICINA III,EM FUNCIONAMENTO,1982,3,FACULDADE DE CIÊNCIAS MÉDICAS DA SANTA CASA DE SÃO PAULO,01221020,São Paulo,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33019010003M5'}"
1492,CIÊNCIAS DA SAÚDE (33019010010P1),MEDICINA,MEDICINA I,EM FUNCIONAMENTO,2003,4,FACULDADE DE CIÊNCIAS MÉDICAS DA SANTA CASA DE SÃO PAULO,01221020,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33019010010D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33019010010M1'}"
1493,SAÚDE COLETIVA (33019010012P4),SAÚDE COLETIVA,SAÚDE COLETIVA,EM FUNCIONAMENTO,2004,5,FACULDADE DE CIÊNCIAS MÉDICAS DA SANTA CASA DE SÃO PAULO,01221020,São Paulo,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33019010012F7'}"
1494,DIREITO (33020019001P7),DIREITO,DIREITO,EM FUNCIONAMENTO,1999,4,UNIVERSIDADE CATÓLICA DE SANTOS,11015002,Santos,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33020019001D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33020019001M7'}"
1497,EDUCAÇÃO (33020019004P6),EDUCAÇÃO,EDUCAÇÃO,EM FUNCIONAMENTO,1999,4,UNIVERSIDADE CATÓLICA DE SANTOS,11015002,Santos,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33020019004D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33020019004M6'}"
1498,Ciências da Saúde (33021015001P3),ODONTOLOGIA,ODONTOLOGIA,EM FUNCIONAMENTO,1991,4,UNIVERSIDADE DE TAUBATÉ,12020270,Taubaté,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33021015001D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33021015001M3'}"
1499,ENGENHARIA MECÂNICA (33021015006P5),ENGENHARIA MECÂNICA,ENGENHARIAS III,EM FUNCIONAMENTO,1997,3,UNIVERSIDADE DE TAUBATÉ,12020270,Taubaté,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33021015006F8'}"
1500,LINGÜÍSTICA APLICADA (33021015007P1),LINGÜÍSTICA APLICADA,LINGUíSTICA E LITERATURA,EM FUNCIONAMENTO,1995,3,UNIVERSIDADE DE TAUBATÉ,12020270,Taubaté,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33021015007M1'}"
1501,GESTÃO E DESENVOLVIMENTO REGIONAL (33021015008P8),"SOCIAIS, CULTURAS E HUMANIDADES",INTERDISCIPLINAR,EM FUNCIONAMENTO,2000,4,UNIVERSIDADE DE TAUBATÉ,12020270,Taubaté,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33021015008F0'}"
1502,Ecodesenvolvimento e Gestão Ambiental (33021015009P4),CIÊNCIAS AMBIENTAIS,CIÊNCIAS AMBIENTAIS,EM FUNCIONAMENTO,1998,3,UNIVERSIDADE DE TAUBATÉ,12020270,Taubaté,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33021015009F7'}"
1503,Ciências do Desenvolvimento Humano (33024014009P3),SAÚDE E BIOLÓGICAS,INTERDISCIPLINAR,EM FUNCIONAMENTO,1992,7,UNIVERSIDADE PRESBITERIANA MACKENZIE,01302907,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33024014009D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33024014009M3'}"
1504,LETRAS (33024014015P3),LETRAS,LINGUíSTICA E LITERATURA,EM FUNCIONAMENTO,1994,7,UNIVERSIDADE PRESBITERIANA MACKENZIE,01302907,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33024014015D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33024014015M3'}"
1505,"EDUCAÇÃO, ARTE E HISTÓRIA DA CULTURA (33024014016P0)","SOCIAIS, CULTURAS E HUMANIDADES",INTERDISCIPLINAR,EM FUNCIONAMENTO,1999,5,UNIVERSIDADE PRESBITERIANA MACKENZIE,01302907,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33024014016D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33024014016M0'}"
1506,Engenharia Elétrica e Computação (33024014017P6),ENGENHARIA ELÉTRICA,ENGENHARIAS IV,EM FUNCIONAMENTO,1999,4,UNIVERSIDADE PRESBITERIANA MACKENZIE,01302907,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33024014017D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33024014017M6'}"
1507,DIREITO POLÍTICO E ECONÔMICO (33024014018P2),DIREITO,DIREITO,EM FUNCIONAMENTO,1999,6,UNIVERSIDADE PRESBITERIANA MACKENZIE,01302907,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33024014018D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33024014018M2'}"
1508,ADMINISTRAÇÃO DE EMPRESAS (33024014019P9),ADMINISTRAÇÃO,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",EM FUNCIONAMENTO,1999,5,UNIVERSIDADE PRESBITERIANA MACKENZIE,01302907,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33024014019D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33024014019M9'}"
1509,ARQUITETURA E URBANISMO (33024014020P7),ARQUITETURA E URBANISMO,"ARQUITETURA, URBANISMO E DESIGN",EM FUNCIONAMENTO,2000,6,UNIVERSIDADE PRESBITERIANA MACKENZIE,01302907,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33024014020D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33024014020M7'}"
1510,CIÊNCIAS DA RELIGIÃO (33024014021P3),TEOLOGIA,CIÊNCIAS DA RELIGIÃO E TEOLOGIA,EM FUNCIONAMENTO,,,UNIVERSIDADE PRESBITERIANA MACKENZIE,01302907,São Paulo,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33024014021M3'}"
1516,CIÊNCIAS DA SAÚDE (33031010001P5),MEDICINA,MEDICINA I,EM FUNCIONAMENTO,1988,5,FACULDADE DE MEDICINA DE SÃO JOSÉ DO RIO PRETO,15090000,São José do Rio Preto,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33031010001D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33031010001M5'}"
